Jam,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,Pattern
10.36,24.8,38,4959,6.9,1123,561,28.4,Selada,2
11.37,26.6,95,24180,6.8,1105,552,26.7,Selada,2
12.43,25,92,8536,6.5,1151,575,23.6,Selada,2
13.59,27,83,7611,6.6,1121,560,24.8,Selada,2
15.36,27,82,14290,6.3,1188,594,25.5,Selada,2
7.35,24.2,82,8300,6.9,1142,571,26.9,Selada,2
8.38,27.2,93,140100,6.4,1143,571,23.9,Selada,2
9.35,30.5,81,14680,6.5,1149,574,33.1,Selada,2
10.36,23.4,86,101700,6.5,1143,571,24.2,Selada,2
11.32,27.2,38,14400,6.5,1181,590,26,Selada,2
12.35,24.2,78,1829,5.8,1190,595,27.3,Selada,2
13.32,25.6,99,75020,6.7,1159,579,29.8,Selada,2
14.35,28.1,70,25920,5.9,1136,568,28.7,Selada,2
7.32,26.5,99,136000,6.5,1390,715,25.7,Selada,2
8.34,26.4,88,7611,6.5,1391,715,23.6,Selada,2
9.47,24.5,41,1650,6.5,1141,570,24.5,Selada,2
10.48,23,99,22840,6.9,1181,590,22.9,Selada,2
11.42,28.3,73,5100,6.8,1143,571,23.9,Selada,2
12.36,29.6,89,14650,6.9,1181,590,24.9,Selada,2
13.36,24.2,88,4360,6.9,1129,564,28.8,Selada,2
14.25,27.3,87,148300,6.5,1159,579,26.6,Selada,2
7.38,25.8,99,28180,6.5,1181,590,26.7,Selada,2
8.39,25.8,54,9064,6.9,1114,557,30.4,Selada,2
9.47,23.6,59,56850,6.5,1119,559,25.1,Selada,2
10.52,28,99,10380,6.6,1149,574,23.8,Selada,2
11.55,25.4,55,18520,6.7,1143,571,24.3,Selada,2
12.53,25.7,99,43220,6.2,1555,777,34.1,Selada,2
14.09,25.3,68,147100,6.1,1450,725,28.7,Selada,2
15.05,23.7,99,156900,6.6,1496,748,28.4,Selada,2
7.36,24.5,59,5100,6.6,1507,753,27.9,Selada,2
8.37,25.4,84,3980,6.7,1494,747,25.6,Selada,2
9.45,27,99,9977,6.4,1532,761,30.4,Selada,2
10.58,24.5,65,7611,6.5,1478,739,26.4,Selada,2
12.06,28.2,75,85490,6.8,1491,745,26,Selada,2
13.04,24.4,92,49060,6.5,1368,684,24.9,Selada,2
14.03,26.1,91,3855,6.4,1678,839,23.4,Selada,2
15.09,23.2,93,1712,6.9,1575,797,23.4,Selada,2
7.38,25.4,99,63760,6.8,1587,793,26.2,Selada,2
8.39,27.3,56,2300,6.1,1589,794,27.2,Selada,2
9.57,23.9,77,32830,6.6,1617,808,27.1,Selada,2
11.06,24.5,45,51820,6.8,1631,815,26,Selada,2
12.11,24.3,66,50520,6.8,1631,816,24.3,Selada,2
13.12,28,99,27098,6.6,1386,693,31.5,Selada,2
14.13,27.5,99,49060,6.7,1377,686,24.2,Selada,2
15.13,26.7,74,19750,6.7,1593,796,25.9,Selada,2
7.33,29.7,57,5839,6.9,1336,668,23.9,Selada,2
8.34,26.7,75,1109,6.3,1591,798,24.5,Selada,2
9.36,26.6,61,28330,6.6,1597,802,25.7,Selada,2
10.38,25.4,99,50520,6.9,1377,688,27.3,Selada,2
11.45,24.5,99,22300,6.7,1373,686,26.7,Selada,2
13.56,28.5,99,13500,6.7,1591,795,25.5,Selada,2
14.05,29.1,99,37570,6.9,1589,794,25.6,Selada,2
16.05,27,99,19040,6.9,1160,580,24.1,Selada,2
7.33,25.3,67,119900,6.3,1149,574,31.5,Selada,2
8.34,24.5,99,2758,6.8,1132,563,27.9,Selada,2
9.35,24.5,99,5588,6.8,1147,573,26.6,Selada,2
10.33,27.3,91,80350,6.8,1129,564,28.1,Selada,2
11.42,24,55,80350,6.7,1112,556,25.5,Selada,2
13.15,24,56,21900,6.5,1134,567,23.5,Selada,2
14.21,28,66,13300,6.8,1127,563,32.2,Selada,2
15.32,24.8,69,54770,6.2,1142,571,29.9,Selada,2
7.35,26.4,62,16210,6.6,1149,574,29.9,Selada,2
8.14,25.7,48,36580,6.8,1070,535,26.2,Selada,2
9.35,28.5,68,26690,6.7,1580,790,26.7,Selada,2
10.38,26.8,69,562,6.6,1474,737,26.7,Selada,2
11.34,25.8,99,26100,6.1,1468,734,24,Selada,2
12.45,24.5,55,40620,6.8,1345,672,22.6,Selada,2
13.45,28.4,58,25030,6.2,1620,810,32.6,Selada,2
14.38,30,52,164000,6.5,1733,777,27.7,Selada,2
7.32,27.4,99,39080,6.5,1585,792,27.3,Selada,2
8.39,27.2,99,7583,6.1,1587,793,32.2,Selada,2
9.35,27.7,80,20220,6.7,1591,795,25.5,Selada,2
10.32,25.5,99,144800,6.7,1702,855,24.2,Selada,2
11.34,24.8,65,56900,6.7,1702,851,24.8,Selada,2
12.49,25.3,99,15780,6.6,1565,782,29.8,Selada,2
13.48,25.1,37,8536,6.7,1129,564,25,Selada,2
14.33,37.8,44,27090,6.6,1155,577,22.9,Selada,2
7.31,24.2,69,3304,6.7,1141,570,24.3,Selada,2
8.32,23.3,83,1803,6.7,1159,579,28,Selada,2
9.33,28,99,54770,6.5,1159,577,28,Selada,2
11.11,21.8,86,57810,6.6,1587,793,24.8,Selada,2
12.12,25.4,58,12130,6.3,1588,794,23.3,Selada,2
13.35,26.5,92,1194,6.7,1573,784,28.1,Selada,2
14.32,29.6,99,68040,6.4,1628,814,24.9,Selada,2
15.32,31,99,41140,6.9,1260,630,23.7,Selada,2
7.54,33.5,84,6441,6.8,1386,693,23.3,Selada,2
9.16,25,89,16210,6.5,1380,690,27.3,Selada,2
10.32,26.6,99,1829,6.4,1429,714,26,Selada,2
11.32,23.3,78,7813,6.6,1395,697,26.1,Selada,2
12.44,24.9,65,11530,6.7,1565,792,22.1,Selada,2
13.55,24.5,90,21960,6.6,1574,787,26.3,Selada,2
15.04,32.5,75,29010,5.8,1572,786,26.3,Selada,2
16.12,31.6,99,8612,6.5,1573,786,25.7,Selada,2
7.43,23,70,14650,6.5,1581,790,31,Selada,2
8.58,24.5,67,51910,6.7,1597,798,23,Selada,2
10.01,23.3,77,56850,6.5,1561,780,26.1,Selada,2
11.19,26,99,22300,6.9,1570,785,25.5,Selada,2
12.55,24.8,99,15780,6.4,1617,808,28.6,Selada,2
14.02,26.6,80,3720,6.9,1771,800,24.3,Selada,2
15.34,25.1,99,41210,6.6,1568,784,28,Selada,2
16.35,25.5,73,94470,6.5,1298,649,24.3,Selada,2
7.34,30,87,5238,6.4,1392,696,25.1,Selada,2
8.45,24.7,37,13500,6.3,1498,749,29.2,Selada,2
9.55,29.1,90,2758,6.9,1389,694,27.6,Selada,2
11.13,24,99,25920,6.7,1585,729,26.4,Selada,2
12.15,29.9,99,9977,6.2,1578,784,27.1,Selada,2
13.07,23.3,65,19800,6.8,1550,775,26.6,Selada,2
14.12,24.4,55,136000,6.6,1555,777,25.5,Selada,2
15.23,27.4,99,45110,6.8,1550,775,26.2,Selada,2
7.39,26.3,55,5413,6.8,1561,780,24,Selada,2
8.48,28,99,4357,6.6,1589,794,30.4,Selada,2
9.39,24.2,37,14500,6.4,1538,769,24.4,Selada,2
10.35,24.8,60,28180,6.3,1257,628,24.2,Selada,2
11.45,28.6,51,16210,6.1,1279,639,26.7,Selada,2
13.03,26.5,99,58780,6.3,1582,791,25.3,Selada,2
14.01,24.8,99,13540,6.8,1572,786,24.8,Selada,2
15.09,31.1,99,19660,6.4,1566,783,27.3,Selada,2
7.36,25.2,46,181000,6.6,1573,786,24.1,Selada,2
8.54,25.2,84,13460,6.5,1511,755,26.6,Selada,2
9.37,30.3,90,11260,6.8,1494,750,28.1,Selada,2
10.55,25.3,99,2580,6.7,1474,737,27.6,Selada,2
12.22,24.6,69,6501,6.4,1599,799,23.5,Selada,2
13.12,26.8,40,7583,6.6,1597,798,24.8,Selada,2
14.25,32.6,99,9809,6.2,1519,759,25.5,Selada,2
15.32,26.7,40,36290,6.7,1540,770,23.5,Selada,2
7.32,27.3,99,17080,6.6,1583,760,22.9,Selada,2
8.38,34.1,59,5220,6.9,1538,769,26.4,Selada,2
9.39,25.6,70,10270,6.4,1383,691,24.6,Selada,2
10.41,23.7,53,144800,6.5,1370,685,23.8,Selada,2
11.33,27.7,99,3304,6.5,1382,691,24.2,Selada,2
12.45,23.2,61,8008,6.7,1448,724,23.8,Selada,2
13.38,27,94,8612,6.8,1474,737,24.1,Selada,2
14.31,25,60,9397,6.4,1453,726,24.8,Selada,2
7.38,23.5,99,6501,6.5,1252,626,28,Selada,2
8.55,2619,85,7733,6.7,1582,794,25.1,Selada,2
9.53,27.4,89,3292,6.9,1547,787,23.4,Selada,2
11.03,25.1,51,49010,6.4,1547,787,26.3,Selada,2
12.05,25.4,50,17820,6.3,1581,790,26.4,Selada,2
13.33,27.3,99,17170,6.2,1597,798,27,Selada,2
14.49,32.6,86,28620,6.7,1580,790,27,Selada,2
16.32,24.3,99,56850,6.9,1580,790,26.6,Selada,2
7.32,30.5,94,8188,6.7,1431,715,26.5,Selada,2
8.42,26.6,99,100500,6.8,1515,757,23.5,Selada,2
9.49,29.6,99,28620,6.2,1356,678,27.9,Selada,2
10.57,24.2,56,948,6.9,1522,761,31,Selada,2
11.59,27.8,92,7715,6.7,1230,617,29.3,Selada,2
12.58,24.9,60,20220,6.4,1555,790,23.9,Selada,2
14.25,24,77,23830,6.1,1382,691,24.8,Selada,2
16.38,26.6,50,101700,6.9,1511,759,27.5,Selada,2
7.51,27.8,71,156900,6.6,1484,742,28.1,Selada,2
8.57,25.7,99,167200,6.5,1570,785,27.4,Selada,2
10.43,28.9,99,11180,6.7,1474,737,29.4,Selada,2
11.58,27.6,82,8300,6.5,1521,760,24.7,Selada,2
12.56,26.7,83,13280,6.2,1484,742,24.9,Selada,2
13.58,23.8,89,140400,6.6,1699,849,24.7,Selada,2
14.56,25.6,78,4360,6.6,1384,692,29.2,Selada,2
16.23,24.8,80,9813,6.5,1442,721,23,Selada,2
7.18,27.2,99,56180,6.6,1392,698,24.2,Selada,2
8.44,29.1,44,17370,6.9,1851,930,27,Selada,2
10.16,24.5,99,5100,6.7,1954,977,26.6,Selada,2
11.28,27.4,99,22710,6.8,1886,943,27.1,Selada,2
12.54,24.7,92,21900,6.4,1678,939,29.7,Selada,2
14.12,27.6,53,41210,6.4,1521,760,24.4,Selada,2
15.12,29.1,70,9931,6.9,1521,760,26.1,Selada,2
16.12,24.3,99,26100,6.3,1484,742,27.1,Selada,2
7.45,26.4,81,13850,6.5,1519,759,26.4,Selada,2
9.13,28.2,52,23230,6.7,1494,747,30.9,Selada,2
10.21,26.5,54,22400,6.5,1555,777,27,Selada,2
11.39,29.1,91,4967,6.5,1573,786,31.4,Selada,2
12.43,26.5,99,36450,6.6,1588,794,27.8,Selada,2
14.38,24.4,42,41140,6.4,1628,814,24.5,Selada,2
15.14,32.7,99,56650,6.9,1586,793,26.8,Selada,2
8.36,25.1,0,8016,6.7,1388,694,24.7,Selada,3
9.35,24.8,0,6554,6.6,1392,693,24.6,Selada,3
10.03,26.4,0,52780,6.6,1373,686,25.9,Selada,3
11.09,26.3,0,12230,6.5,1376,685,26.6,Selada,3
12.13,26.3,0,93270,6.4,1378,689,26.3,Selada,3
13.24,27.7,56,3440,6.1,1387,700,27.5,Selada,3
14.38,26.8,81,2088,6.1,1400,700,27.1,Selada,3
15.41,26.6,86,1610,6.1,1395,697,26.1,Selada,3
7.42,24.8,99,7488,6.2,1394,697,24.4,Selada,3
9.13,25.1,99,9841,6.1,1400,700,24.6,Selada,3
10.25,25.5,99,11770,6.1,1494,747,25.2,Selada,3
11.36,26.6,99,19940,6,1252,626,26.4,Selada,3
12.45,27.6,92,20640,6.1,1360,732,27,Selada,3
13.58,27,88,11370,6.1,1387,648,27.2,Selada,3
15.13,27.3,88,11270,6.1,1201,600,27.7,Selada,3
16.29,28.4,89,4511,6.1,1389,700,27,Selada,3
7.54,24.2,99,7828,6.1,1301,650,23.9,Selada,3
9.09,25.6,89,27350,6.1,1380,690,24.8,Selada,3
10.34,26.5,91,23780,6.1,1382,691,26.6,Selada,3
11.35,26.5,88,53160,6.3,1190,571,27.8,Selada,3
12.45,28.5,74,81320,6.2,1255,621,27.8,Selada,3
13.56,28.5,80,34080,6.4,1358,674,28.4,Selada,3
15.11,27.7,83,6776,6.6,1364,682,28.7,Selada,3
16.15,25.5,86,10960,6.6,1307,653,27.6,Selada,3
7.45,24.9,93,2031,6.4,1373,686,24.7,Selada,3
8.59,24.6,99,1627,6.7,1356,678,24.3,Selada,3
9.58,24.4,99,2862,6.8,1254,627,24.2,Selada,3
11.21,24.9,99,13800,6.7,1284,644,24.9,Selada,3
12.56,25.2,99,7731,6.6,1370,685,25.5,Selada,3
14.02,25.2,92,8393,6.5,1391,698,25.1,Selada,3
15.33,25.5,99,11030,6.4,1439,719,25,Selada,3
16.39,25.5,99,9110,6.3,1363,681,25.3,Selada,3
7.33,24,99,4216,6.1,1431,715,24.4,Selada,3
8.46,24.3,99,13590,6.2,1436,718,24.1,Selada,3
9.56,25.5,99,35450,6.4,1390,695,26.2,Selada,3
11.09,26.5,92,84840,6.1,1457,728,27.5,Selada,3
12.16,27.9,83,17580,6.6,1302,685,28,Selada,3
13.16,28.3,99,10480,6.5,1451,725,27.9,Selada,3
14.16,27.2,86,17130,6.4,1459,729,27.5,Selada,3
15.27,26.8,83,7753,6.5,1391,698,26.9,Selada,3
7.38,24.9,94,6487,6.5,1448,724,24.3,Selada,3
8.53,24.3,99,10270,6.2,1395,697,24,Selada,3
9.56,24.6,99,14430,6.2,1400,700,24.2,Selada,3
11.05,25.2,99,22110,6.3,1496,748,25.2,Selada,3
12.03,25.9,99,5770,6.3,1496,748,25.5,Selada,3
13.32,25.3,99,2897,6.2,1357,678,25.5,Selada,3
14.55,25.3,99,3280,6.3,1445,722,24.6,Selada,3
16.36,24.3,99,3369,6.3,1469,732,24.3,Selada,3
7.35,23.5,99,10420,6.3,1368,677,22.9,Selada,3
8.43,23.8,99,19700,6.2,1189,668,23.9,Selada,3
9.55,27.5,74,32320,6.2,1439,719,25.3,Selada,3
10.55,27.1,70,32860,6.2,1435,717,26,Selada,3
11.57,27.4,68,26470,6.2,1511,755,27,Selada,3
12.57,27.5,47,129600,6.2,1508,757,28.3,Selada,3
14.24,28.5,60,4917,6.2,1519,779,28.3,Selada,3
16.42,26.6,87,7832,6.3,1519,775,26.3,Selada,3
7.47,23.2,92,9754,6.2,1522,761,22.4,Selada,3
8.54,23.3,76,38050,6.2,1758,729,22.9,Selada,3
10.41,24.7,53,74090,6.2,1474,737,25,Selada,3
11.55,27.9,58,56300,6.2,1494,751,27.6,Selada,3
12.57,27.6,52,27800,6.2,1494,749,27.7,Selada,3
13.57,37.6,46,26900,6.2,1470,749,30.8,Selada,3
14.54,30.5,48,7870,6.4,1504,737,30,Selada,3
16.18,29.6,47,13990,6.5,1522,761,28.9,Selada,3
7.23,22.5,99,4375,6.2,1480,752,21.8,Selada,3
8.43,23.7,72,17640,6.2,1515,757,22.8,Selada,3
10.15,27.3,52,38730,6.1,1494,749,26,Selada,3
11.26,29.5,46,101100,6.5,1529,764,31.4,Selada,3
12.51,30,48,49330,6.6,1537,768,32,Selada,3
14.11,29.9,48,46410,6.7,1538,769,31,Selada,3
15.15,30,44,15960,6.3,1532,766,31.9,Selada,3
16.12,28,54,12030,6.1,1521,760,29.8,Selada,3
7.37,23.2,99,7613,6.2,1532,766,23.5,Selada,3
8.47,24.5,77,11290,6.1,1511,755,25.4,Selada,3
9.37,28.9,61,39790,6.1,1532,766,27.4,Selada,3
10.37,28.6,50,161000,6.4,1519,755,30.1,Selada,3
11.37,32.7,41,145100,6.4,1519,759,31.4,Selada,3
13.05,30,38,158200,6.5,1561,780,32.3,Selada,3
14.05,32.6,35,122400,6.8,1552,537,32.8,Selada,3
15.12,34.3,37,56170,6.7,1536,768,34,Selada,3
7.38,24.8,99,9102,6.8,1454,722,23.5,Selada,3
8.53,25.5,80,19680,6.8,1454,727,24.6,Selada,3
9.53,27,55,40740,6.7,1448,724,27.2,Selada,3
10.58,28.2,50,36060,6.9,1454,739,27.2,Selada,3
12.23,30.3,40,182200,6.4,1448,724,32.4,Selada,3
13.07,30.4,38,702000,6.5,1454,727,31.7,Selada,3
14.26,33.4,37,137800,6.4,1442,721,32.5,Selada,3
15.33,34.1,37,57810,6.6,1461,730,34,Selada,3
7.31,25.2,94,12590,6.5,1458,759,24.1,Selada,3
8.31,26.5,77,23520,6.5,1474,740,26,Selada,3
8.41,28.6,55,61690,6.5,1478,739,28,Selada,3
11.02,31.2,47,45970,6.6,1484,742,29.7,Selada,3
12.06,32.7,55,53900,6.5,1484,742,30.2,Selada,3
13.05,31.7,49,121000,6.6,1478,757,33.1,Selada,3
14.04,32.3,53,43530,6.5,1454,727,32,Selada,3
15.11,31.8,62,29780,6.6,1774,737,31.5,Selada,3
8.14,24.5,99,58130,6.3,2254,1127,24.3,Selada,3
9.23,24.9,89,12400,5.9,2242,1121,24,Selada,3
10.27,25.6,83,45490,5.8,2274,1137,24.8,Selada,3
11.57,26.8,50,17620,6.2,2274,1137,27,Selada,3
12.59,27.8,53,15000,6.2,1990,995,28.2,Selada,3
14.15,31.8,43,145000,6.3,1994,999,30,Selada,3
15.08,30.6,42,148100,6.2,2021,1010,31.5,Selada,3
16.26,33.5,45,39670,6.1,2196,1098,31.6,Selada,3
7.38,23.3,99,560,6.2,2010,1005,22.5,Selada,3
8.43,23.6,99,2734,6.2,2076,1038,23.2,Selada,3
9.44,22.7,94,17450,6.2,2080,1040,23.3,Selada,3
10.55,25.6,87,28590,6.1,2070,1035,24.4,Selada,3
12.01,25.9,65,142000,6.4,2000,1000,26.6,Selada,3
13.11,28.9,57,160200,6.3,2318,1159,27.8,Selada,3
14.12,29.6,59,43710,6.5,2258,1129,28.3,Selada,3
15.06,28.4,76,14080,6.7,2322,1161,28,Selada,3
7.36,25,99,1490,6.8,2361,1180,24.3,Selada,3
8.35,24.4,99,1010,6.4,2287,1143,24,Selada,3
9.38,24.3,99,49120,6.6,2245,1122,24.1,Selada,3
10.35,24.7,85,36140,6.2,2181,1090,23.7,Selada,3
11.45,25,71,39420,6.5,2181,1090,26.4,Selada,3
13.05,25.8,65,145800,6.5,2250,1139,26.6,Selada,3
14.12,26.6,55,30990,6.9,2246,1123,27,Selada,3
15.09,27.9,73,23410,6.9,2251,1125,27.8,Selada,3
7.36,24.2,99,932,6.8,2254,1127,23,Selada,3
8.37,22.1,99,2028,7.1,2022,1011,22.3,Selada,3
9.41,22.9,99,8250,7,2175,1087,22.8,Selada,3
10.58,24.6,99,32280,6.8,2228,1114,24.8,Selada,3
12.06,26.5,82,18180,6.7,2252,1120,25.8,Selada,3
13.04,26.7,67,39090,6.9,2342,1171,26.7,Selada,3
14.03,27.8,59,166700,6.7,2291,1145,30,Selada,3
15.09,28.5,55,14400,6.5,2361,1180,28.2,Selada,3
7.38,24.7,99,5040,6.4,2261,1130,23.7,Selada,3
8.39,24.7,99,2636,6.3,2322,1161,24,Selada,3
9.57,24.8,99,5432,6.4,2294,1147,24.1,Selada,3
11.06,24.6,99,5210,6.5,2287,1143,24.3,Selada,3
12.06,26,74,111300,6.9,2337,1168,26,Selada,3
13.12,25.5,91,4373,6.8,2372,1161,25.2,Selada,3
14.13,25,93,4994,6.7,2372,1186,25,Selada,3
15.12,24.8,94,18890,6.5,2348,1174,25,Selada,3
7.31,23.6,99,1773,6.9,2348,1174,24.9,Selada,3
8.32,24.1,99,1094,6.5,2313,1156,25,Selada,3
9.33,27.6,81,24350,6.7,2318,1159,25,Selada,3
11.12,26.6,58,90720,6.5,2357,1178,28.1,Selada,3
12.12,29.3,60,121900,6.4,2342,1171,30.2,Selada,3
13.14,28,70,51820,6.6,2372,1186,24.9,Selada,3
14.32,29.3,75,21710,6.9,2335,1167,28.5,Selada,3
15.32,27.6,57,21610,6.9,2335,1167,30,Selada,3
7.32,24,99,7611,6.9,2335,1167,24,Selada,3
8.33,24.5,89,13850,6.7,2329,1169,24.4,Selada,3
9.37,25.1,86,16920,6.8,2300,1150,25,Selada,3
10.41,25.7,72,38080,6.8,2294,1147,26.6,Selada,3
11.45,28,58,58310,6.8,2317,1158,28.7,Selada,3
12.45,28.7,66,94800,6.8,2467,1233,28.2,Selada,3
13.48,27.7,66,89110,6.9,2386,1193,29.2,Selada,3
14.49,26.8,99,979,6.7,2386,1180,26.3,Selada,3
7.33,23.2,99,6409,6.9,2219,1107,23.5,Selada,3
8.38,23.3,99,18390,6.6,2182,1091,23.9,Selada,3
9.42,25,75,104000,6.5,2201,1100,25.2,Selada,3
10.43,25.5,73,40560,6.9,2201,1100,27,Selada,3
11.48,27.7,59,24650,6.8,2252,1126,29.6,Selada,3
12.46,27.4,67,7898,6.9,2248,1129,26.7,Selada,3
13.56,26.6,89,6512,6.7,2254,1127,26.7,Selada,3
15.06,26.7,99,4924,6.9,2254,1127,28.3,Selada,3
7.33,25.3,99,6619,6.6,2244,1122,23.6,Selada,3
9.18,23.5,99,6470,6.3,2258,1104,23.3,Selada,3
10.39,23.6,99,9937,6.4,2142,1071,24.4,Selada,3
11.35,24.5,99,19000,6.7,2240,1114,24.6,Selada,3
12.44,26,84,2626,6.1,2274,1137,25.1,Selada,3
13.58,27.7,74,28550,6.7,2322,1161,27.2,Selada,3
15.55,27.9,79,31910,6.6,2268,1134,27.5,Selada,3
17.01,26.8,83,12000,6.8,2255,1127,27.3,Selada,3
8.35,24.5,99,7705,6.5,2125,1062,23.8,Selada,3
8.53,23.4,99,14480,6.5,2248,1124,24,Selada,3
10.01,25.2,80,31360,6.4,2250,1125,26,Selada,3
11.07,26.1,58,68530,6.5,2287,1143,25.8,Selada,3
12.12,29.3,70,1151,6.7,2304,1152,28.3,Selada,3
13.22,26.7,80,20940,6.5,2296,1148,26.8,Selada,3
14.35,26.4,91,9970,6.8,2296,1148,27.5,Selada,3
15.39,27.2,99,17310,6.3,2258,1129,26.1,Selada,3
7.41,23.4,99,7335,6.6,2147,1073,23.2,Selada,3
9.11,24.4,92,15430,6.8,2021,1010,24,Selada,3
10.23,24.9,73,23230,6.8,2084,1042,24.3,Selada,3
11.35,26.4,65,32820,6.3,2250,1125,26,Selada,3
12.42,27.3,56,45370,6.4,2220,1110,26.8,Selada,3
13.55,26,88,10940,6.3,2199,1099,26.5,Selada,3
15.12,27.7,75,29660,6.5,2178,1089,27,Selada,3
16.26,27.3,76,22030,6.8,2252,1126,27.2,Selada,3
7.52,24.2,99,4745,6.5,2281,1140,23.4,Selada,3
9.06,23.5,85,14360,6.7,2266,1133,23.5,Selada,3
10.31,27,66,33630,6.6,2258,1129,25.7,Selada,3
11.33,26.7,71,32120,6.7,2246,1123,26.7,Selada,3
12.42,26.3,94,14460,6.1,2244,1122,26.3,Selada,3
13.54,26.3,78,3281,5.8,2181,1090,25.7,Selada,3
15.03,26.3,87,17230,5.7,2174,1087,26.3,Selada,3
16.15,27.6,93,2083,5.7,2257,1128,25.6,Selada,3
7.42,23,99,2505,6.6,2000,1000,22.8,Selada,3
8.56,23,91,9331,6.7,2031,1015,23.1,Selada,3
9.59,24.3,67,76640,6.5,2076,1038,25.3,Selada,3
11.18,24.2,60,24110,6.6,2067,1033,25.9,Selada,3
12.54,25.8,68,27180,6.5,2232,1116,26.6,Selada,3
14.01,26,90,17660,6.1,2312,1156,26.3,Selada,3
15.32,27.5,60,34490,6.8,2278,1139,27.4,Selada,3
16.38,28.7,77,32020,6.8,2248,1124,28.7,Selada,3
7.32,23.2,99,5877,6.9,2181,1090,23.2,Selada,3
8.44,24.2,88,13570,6.9,2235,1117,23.1,Selada,3
9.54,27.5,70,51580,6.9,2240,1120,24.6,Selada,3
11.07,26.5,58,106000,6.8,2232,1116,26.6,Selada,3
12.15,28.3,53,55530,6.9,2101,1050,28.8,Selada,3
13.15,29.8,51,149600,6.8,2123,1061,30.7,Selada,3
14.06,29.4,54,42540,6.8,2274,1137,29.6,Selada,3
15.23,29.3,54,30520,6.1,2249,1124,30.3,Selada,3
7.36,24.2,99,11420,6.9,1988,994,24.2,Selada,3
8.51,24,92,16610,6.1,1970,985,24.3,Selada,3
9.54,25.6,69,71690,6.1,2000,1000,24.5,Selada,3
11.01,27.7,53,49720,6.5,1961,980,26.6,Selada,3
12.02,28.7,52,28050,6.6,1961,980,29.2,Selada,3
13.28,29.2,69,25530,6.3,2296,1148,29.1,Selada,3
14.53,31.2,50,155900,6.3,2309,1154,32.4,Selada,3
16.35,32.6,62,9443,6.5,2304,1152,30.3,Selada,3
7.33,25.4,99,3912,6.5,2330,1165,24.3,Selada,3
8.34,24.7,99,8230,6.2,2304,1152,24.9,Selada,3
9.39,25.9,90,28040,6.2,2223,1111,24.9,Selada,3
10.44,26.6,83,31130,6.5,2269,1134,25.5,Selada,3
11.41,25.8,99,9323,6.9,2294,1147,28.1,Selada,3
12.49,28.8,81,35230,6.7,2291,1145,24.9,Selada,3
13.59,25.9,84,20800,6.2,2249,1124,25.2,Selada,3
14.43,25.8,85,17790,6.4,2255,1127,26,Selada,3
7.33,23.7,99,9947,6.5,2372,1186,23.3,Selada,3
8.37,24.3,99,10840,6.5,2661,1180,23.5,Selada,3
9.42,25.2,90,10210,6.5,2265,1132,24.4,Selada,3
10.45,25.9,87,25880,6.4,2306,1153,25,Selada,3
11.47,26.7,67,47900,6.8,2306,1153,26.5,Selada,3
12.56,26.8,66,19600,6.8,2287,1143,26.7,Selada,3
13.58,30.3,44,51530,6.5,2299,1149,28.2,Selada,3
15.48,29.1,42,79810,6.5,2278,1139,27.5,Selada,3
7.33,25.3,99,7618,6.4,2278,1139,23.6,Selada,3
8.33,24.8,99,27070,6.4,2249,1124,24.7,Selada,3
9.33,25.2,92,17610,6.6,2274,1137,24.6,Selada,3
10.38,27.6,80,18880,6.5,2281,1140,26.1,Selada,3
11.38,26.5,78,21850,6.8,2262,1131,26.1,Selada,3
12.45,28.2,68,47690,6.3,2223,1111,26,Selada,3
13.48,29.2,59,90670,6.1,2317,1158,26.5,Selada,3
15.03,28.3,56,64030,5.9,1869,1934,28.3,Selada,3
7.31,24.7,99,8592,6.2,2086,1043,23.6,Selada,3
8.35,24.6,99,8000,6.6,2023,1011,24.8,Selada,3
9.35,26,86,40150,6.6,2386,1193,24.6,Selada,3
10.38,25.6,68,24440,6.6,2380,1183,25.8,Selada,3
11.35,26.5,67,20040,6.6,2446,1123,26,Selada,3
12.38,28.3,61,26390,6.9,2378,1189,26.1,Selada,3
13.33,28.4,61,17130,6.9,2452,1226,27.1,Selada,3
14.51,27.3,75,10370,6.7,2204,1102,27.3,Selada,3
7.33,24.8,99,5162,6.2,2252,1126,24.1,Selada,3
8.39,24,99,3975,6.3,2240,1120,23.6,Selada,3
9.48,24,99,6255,6.7,2250,1125,23.5,Selada,3
10.47,25.7,98,146200,6.2,2291,1152,25.2,Selada,3
11.45,29.8,68,13490,6.4,2317,1758,28,Selada,3
12.37,29.5,65,162210,6.1,2274,1137,27.6,Selada,3
13.38,30.4,78,41670,6.3,2274,1137,28.9,Selada,3
14.28,29,70,3123,6.3,2266,1133,28.5,Selada,3
7.43,24.6,99,3519,6.6,2252,1127,24.3,Selada,3
8.42,24.4,99,13980,6.8,2220,1110,24.5,Selada,3
9.45,25.7,83,30610,6.7,2304,1152,26.2,Selada,3
10.48,29.3,78,26240,6.6,2317,1152,26,Selada,3
11.53,30.1,69,52060,6.6,2317,1158,27.4,Selada,3
12.55,27.8,82,29860,6.8,2274,1137,26.7,Selada,3
14.12,28.6,70,16970,6.6,2299,1149,27.2,Selada,3
15.13,28.8,55,55800,6.7,2304,1152,27.5,Selada,3
7.45,25,99,612,6.6,2296,1148,24.3,Selada,3
8.45,24.8,99,1656,6.4,2171,1085,24,Selada,3
